2020-08-25 18:11,"EA, 게임 히트작 없이도 `깜짝실적`","


2분기 결제액 74% 증가

올해 들어 주가 32% 상승

4분기 FIFA21 출시 기대감

 미국의 대표적인 게임업체 일렉트로닉 아츠(Electronic Arts)가 지난 2분기 '신작 효과' 없이도 매출액과 결제액 모두 시장 전망치를 상회하는 호실적을 거뒀다. 코로나19 확산으로 이른바 '집콕족'이 늘었고 게임에 투자하는 돈과 시간이 자연스럽게 늘어난 결과로 풀이된다. EA는 FIFA(축구), NBA(농구), Madden(미식축구)과 같은 스포츠 관련 게임으로 잘 알려진 회사다.

24일(현지시간) 미국 나스닥시장에서 142.3달러로 거래를 마쳤다. EA의 주가는 올해 들어 약 32.6%가량 상승했다. 특히 2분기는 결제액, 영업이익, 순이익 모두 추정치를 넘어선 것으로 나타났다. 

EA는 2분기 결제액 13억9000만달러(약 1조6490억원)를 기록했는데 이는 시장 기대치(10억5500만달러)와 비교해 31.8%가량 높은 수치였다. 2분기 결제액은 전년 동기와 비교했을 때도 약 74.2% 증가한 수치다.

EA의 지난 2분기 매출액은 14억6000만달러(약 1조7300억원)로 전년 동기 대비 20.7% 증가했다. 또한 영업이익 역시 4억7100만달러로 기존 추정치보다 75%나 높게 나왔다.

삼성증권과 EA 등에 따르면 FIFA 게임의 경우 신규 및 복귀 유저가 전년 동기 대비 100%가량 증가했다. 이뿐만 아니라 Madden 역시 유저가 140% 늘어난 것으로 나타났다. 

이처럼 EA가 좋은 실적을 거둔 것은 코로나19 등으로 사회적 거리두기가 확산됐고 실외활동은 물론 스포츠 행사가 제한되며 게임에 대한 수요가 증폭된 것이 원인으로 보인다. 

이준용 삼성증권 연구원은 ""대작 출시가 없었음에도 불구하고 좋은 실적을 기록했다는 점에서 의미가 있다""면서 ""코로나19 영향이 지속되는 한 스포츠 라인업에 대한 인기는 지속될 것으로 전망한다""고 설명했다. 최근 EA UFC 시리즈의 최신작인 UFC4가 출시돼 게임머들의 관심을 끌기도 했다. 

특히 올해 4분기에는 대표 게임인 'FIFA21'과 'NHL21' 출시를 앞두고 있다. 3분기에 출시 예정이던 EA의 대표게임인 FIFA21의 출시가 4분기로 연기돼 내년 이후까지 실적기대감이 이어질 것으로 보인다. 

[김정범 기자]





",https://finance.naver.com/news/news_read.nhn?article_id=0004642150&office_id=009&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=1,https://imgnews.pstatic.net/image/009/2020/08/25/0004642150_001_20200825191904125.jpg?type=w540
2020-08-25 17:51,참치캔 코로나에 불티나는데... 동원산업 주가는 왜 무거울까,"


자회사 스타키스트 美서 점유율 1위

2분기 영업익 55% 급증에도 4.5%↑

유통주식수 적고 리포트 가뭄도 한몫

[서울경제] 신종 코로나바이러스 감염증(코로나19) 수혜의 선두주자로 꼽힌 식료품주들의 주가가 상승 궤도에 올라섰지만 

동원산업(006040)

은 그 흐름에서 다소 비켜난 모습이다. 지난 분기 참치캔 판매 주도로 가파른 외형성장을 기록한 동원산업의 연초 대비 주가 오름폭은 4%대에 그친다. 적은 유통주식 수량과 기업분석의 어려움이 몸값 상승의 걸림돌이 된다는 분석이다. 

25일 유가증권시장에서 동원산업은 전 거래일 대비 0.45% 빠진 22만2,500원에 마감했다. 연초(1월2일) 대비 4.46% 오른 가격이다. 동원산업의 100% 자회사이자 미국 참치캔 점유율 1위 기업인 스타키스트가 실적 개선을 이끌면서 올해 2·4분기 지난해 동기 대비 55.34% 뛴 898억원의 영업이익을 기록했다는 점을 감안하면 아쉬운 흐름이다. 해외매출 확대에 힘입어 몸값이 솟아오른 

CJ제일제당(097950)

(70%), 

농심(004370)

(53%), 

오리온(271560)

(40%) 등과도 대조된다. 에프앤가이드가 추정한 동원산업의 평균 목표가는 28만5,000원으로 이날 기준 격차는 28.09%다.

시중 유통물량이 적은 것이 주가 저평가의 원인으로 풀이된다. 언제든 시장에서 유통 가능한 동원산업의 주식은 전체 발행주식(386만주)의 20%가 채 되지 않을 것으로 추정된다. 지주회사 동원엔터프라이즈(올해 반기보고서 기준, 김재운씨 등 6인 포함)의 지분율은 63%가 넘고 KB자산운용(8.47%), 자사주(7.25%)를 제하면 소액주주 비중은 20%에 불과하다. 실제 시가총액 8,000억원이 넘는 동원산업의 하루 평균 거래량은 이달(25일 기준) 1만1,185주를 기록했지만 7월 2,991주, 6월 4,518주, 5월 4,818주로 전체 주식 수 대비 현저히 낮았다. 황세운 자본시장연구원 연구위원은 “유통주식이 적으면 가격발견기능이 충분히 발현되지 못해 펀더멘털과 주가의 괴리가 커질 수 있다”고 설명했다.

사업분석의 어려움을 이유로 기업 규모 대비 증권사 리포트 발간 빈도가 적은 것도 관심이 덜한 이유로 꼽힌다. 시총이 동원산업(8,183억원)보다 1,000억원가량 적은 풀무원은 이달 목표주가가 산정된 정식 보고서가 6건 발행됐지만 동원산업은 2건뿐이다. 동원산업의 실적전망을 위해서는 ‘어획량’은 물론 난도가 높은 ‘유가’와 ‘환율’ 추정까지 더해져야 한다는 설명이다. 원양어선 가동 비용은 유가 변동에 민감하고 수산물이 달러로 거래되는 탓에 원·달러 환율을 따져야 제대로 된 전망치 산출이 가능하기 때문이다. 증권사의 한 식료품 담당 연구원은 “실적 기여도가 큰 스타키스트는 미국법인이라 재무정보도 부족하다”며 “동원산업을 분석하려면 머리에 쥐가 날 지경”이라고 말했다.

/이승배기자 bae@sedaily.com

[서울경제 바로가기]

",https://finance.naver.com/news/news_read.nhn?article_id=0003788010&office_id=011&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=1,https://imgnews.pstatic.net/image/011/2020/08/25/0003788010_001_20200825220609011.jpg?type=w540
2020-08-25 17:46,"""과거 부실 털고 화장품기업 변신.. 작년 매출 2배 성장… 흑자전환"" [인터뷰]","


박정윤 코디 사장

""올해 영업이익률 15%대 전망

매출 1000억대 기업 키울 것""

 

 ""올해 목표 매출 361억원을 달성할 것으로 기대한다. 영업이익률도 15%대를 기록할 것으로 전망하고 있다.""  

 

색조 전문 화장품 제조개발사(ODM) 코디가 체질개선을 통해 매년 가파른 성장세를 기록하고 있다. 한때 거래정지까지 되는 시련을 겪기도 했지만 오히려 전화위복의 계기로 삼아 지난해 매출액은 전년보다 2배 성장한 279억원, 영업이익은 36억4000만원을 기록했다.  

 

지난 21일 경기도 용인시 수지구 광교신도시 소재 본사 사옥에서 만난 박정윤 코디 사장( 사진)은 ""코로나19가 터지기 전까지 매월 35억~37억원을 기록하며 5월까지 최대 매출을 찍었다""면서 ""6월 코로나19여파로 주춤했지만 7월부터 만회하기 시작해 9~10월이 되면 목표 매출에 80%까지 다다를 것 같다""고 말했다.  

 

코디는 삼성디스플레이에 액정표시장치(LCD) 부품을 납품하던 기업이다. 사명도 '코리아 디스플레이'의 약자다. 2016년 마린코스메틱과 합병하면서 화장품 업종으로 전환했고 현재는 LCD 사업을 모두 정리했다. 현재 주 매출은 색조 중심의 ODM(제조업자 개발·생산)이다. 특히 일본 신생 브랜드 후지코(Fujiko)에서 소위 '대박'을 친 노세범 워터팩트와 노세범 파우더, 쉐이킹 섀도 등이 바로 코디가 납품하는 제품이다. 일본 뿐 아니라 한국에서 4년 연속 색조 1등을 하는 브랜드에도 납품하고 있다.  

 

회사가 성장할 수 있었던 것은 박 사장의 노력이 컸다. 과거 일부 세력이 주가를 흔들면서 회사 신뢰도가 바닥을 쳤고, 4년 연속 적자를 기록하며 2017년 8월 상장폐지 심사 대상에 올랐다. 하지만 2018년 초 시너지파트너스를 대주주로 맞고 전문경영인으로 박 사장이 오면서 회사가 새롭게 태어나기 시작했다. 박 사장은 패션업계에서 화장품 업계로 넘어온 1세대로 루이비통 그룹의 지방시, 겐조 등 글로벌 명품 브랜드에서 경력을 쌓아왔다.  

 

박 사장은 ""시너지파트너스에서 코디를 지주회사로 만들어 수직계열화를 해 나갈 계획이라 향후 성장성이 높다""고 자신했다. 이어 ""화장품 유통 전문업체 에스유알코리아와 화장품 용기업체 신환코스텍 지분을 취득, 화장품 용기 제조사 뉴벨과 합병하면서 브랜드 개발부터 마케팅까지 고객사에 토털 솔루션을 제공할 계획""이라면서 ""장기적으로는 브랜드를 론칭해 B2B뿐 아니라 B2C 시장도 개척할 방침""이라고 말했다. 그는 또 ""상장폐지 대상에서 벗어났고 실적도 좋아지고 있어 하반기에는 기업 가치를 인정 받을 것""이라면서 ""흑자전환, 투명성, 현금 흐름이 좋은 만큼 매출 1000억원 기업으로 성장하도록 힘쓰겠다""고 전했다.  

kmk@fnnews.com 김민기 기자

 

",https://finance.naver.com/news/news_read.nhn?article_id=0004482788&office_id=014&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=1,https://imgnews.pstatic.net/image/014/2020/08/25/0004482788_001_20200825174609143.jpg?type=w540
2020-08-25 17:01,'코스닥 알짜' 이노메트리…이스트브릿지에 팔린다,"


한때 'SK 인수說' 나돌던 

2차전지 검사 장비업체

LG화학·삼성SDI 등에 납품

756억에 지분 43% 매각

코스닥 상장사인 이노메트리가 국내 사모펀드(PEF) 이스트브릿지파트너스에 팔린다. 이 회사는 2차전지 검사장비를 주요 대기업에 납품하고 있다.

투자은행(IB) 업계에 따르면 이노메트리는 25일 이스트브릿지파트너스에 지분 43.5%를 매각하는 내용의 주식매매계약(SPA)을 체결했다. 양측은 올초부터 물밑에서 매각 협상을 벌인 끝에 거래를 성사시켰다. 매각 대상은 이노메트리 최대주주인 넥스트아이의 보유 지분 40.6% 중 36.5%와 2대 주주 김준보 대표의 지분 17.21% 중 7.0%다. 거래 금액은 756억원이다. 김 대표는 대표이사직을 유지하면서 회사 경영에 참여할 예정이다.

2008년 설립된 이노메트리는 엑스레이로 2차전지의 결함 유무를 판별할 수 있는 장치를 생산한다. 육안으로 구별하기 어려운 내부 결함까지 찾아낼 수 있는 것이 강점으로 꼽힌다. LG화학, 삼성SDI, SK이노베이션 등 주요 2차전지 업체를 고객사로 확보했다. 지난 5월 정부가 한국판 ‘그린 뉴딜’ 정책을 추진하겠다고 발표하면서 이노메트리는 미래 먹거리 사업의 대표주자 중 하나로 부각되며 주목받았다. 지난달엔 SK가 인수한다는 보도가 나오면서 주가가 2만원 선에서 3만원까지 급등하기도 했다. 최근엔 2만원대 중반을 유지하고 있다.

이스트브릿지는 부품업체 등에 투자한 경험과 자체적으로 보유한 네트워크를 활용해 이노메트리를 세계적인 검사장비 업체로 키운다는 계획이다. 이스트브릿지는 정보기술(IT)과 부품 분야 투자에 강점이 있는 국내 중견 PEF다. 시스템 반도체 관련 업체 코아시아, 풍력발전기 베어링 생산업체 씨에스베어링 등이 주요 투자 기업이다. 씨에스베어링은 이스트브릿지의 투자를 바탕으로 해외 진출에도 성공했다. 이스트브릿지는 이 같은 경험을 토대로 이노메트리를 2차전지 검사 부문에서 더 나아가 전기차용 배터리 팩 등 다른 비파괴검사 영역으로 사업을 확장시킬 계획이다. 이스트브릿지 내에는 엔지니어 경력이 있는 최동석 대표를 비롯해 삼성전자 베트남 공장장을 지낸 유영복 위원, 자동차 부품 업체인 에스앤티모티브 대표를 역임한 김택권 의원 등 해당 분야 전문가가 다수 포진해 있다.

이스트브릿지는 스틱인베스트먼트 출신인 임정강 회장이 2011년 설립했다. 2017년 골드만삭스 출신 최동석 대표가 합류해 경영 전반을 함께 이끌고 있다. 국내 투자업계에서는 드물게 중동 국부펀드와의 네트워크를 바탕으로 펀드를 조성했다. 현재 5000억원 규모의 블라인드 펀드를 조성하고 있다.

김채연 기자 why29@hankyung.com

",https://finance.naver.com/news/news_read.nhn?article_id=0004404354&office_id=015&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=1,https://imgnews.pstatic.net/image/015/2020/08/25/0004404354_001_20200826010204054.jpg?type=w540
2020-08-25 16:44,오너 2세 경영권 분쟁 재점화…한국테크놀로지그룹 상한가,"


조양래 회장 장녀 이어 장남도

""성년후견 심판절차 참여"" 가세

한국테크놀로지그룹을 둘러싼 오너 2세들의 경영권 분쟁이 재점화하면서 주가가 가격제한폭까지 치솟았다.

25일 한국테크놀로지그룹 주가는 29.89% 오른 1만7600원에 마감했다. 개인투자자가 74억3800만원어치를 순매수하며 주가를 끌어올렸다. 외국인과 기관은 각각 53억4700만원, 19억8100만원어치를 순매도했다.

지난 6월 조양래 그룹 회장은 자신이 보유하고 있던 한국테크놀로지그룹 지분 전체(23.59%)를 시간외 대량매매(블록딜) 방식으로 차남인 조현범 사장에게 넘겼다. 이에 따라 조 사장은 그룹의 최대주주(지분율 42.90%)로 올라섰다. 이에 대해 장녀인 조희경 한국타이어나눔재단 이사장이 7월 반기를 들었고, 이날에는 장남인 조현식 부회장이 공식적으로 문제를 제기하고 나섰다.

조 부회장은 이날 입장문을 통해 “현재 진행 중인 (조 회장의) 성년후견 심판 절차에 참여할 예정”이라고 밝혔다. 지난달 조 이사장이 법원에 조 회장에 대한 성년후견 개시심판을 청구했는데, 여기에 동참하겠다는 의미다.

관건은 지분 경쟁이다. 조 부회장과 조 이사장은 각각 지분 19.32%와 0.83%를 보유하고 있다. 합쳐서 20%를 겨우 넘는 수준이다. 차녀 조희원 씨(지분 10.82% 보유)의 선택이 변수가 될 수 있다.

조씨는 “회사 경영에 관여할 생각이 없고, 특정 인물을 편들 생각은 더더욱 없다”는 뜻을 밝힌 것으로 알려졌다. 지분 6.24%를 보유한 국민연금도 주목된다. 조 사장이 4월 횡령 혐의 등으로 1심에서 징역 3년에 집행유예 4년을 선고받은 만큼 향후 표 대결이 이뤄지면 변수로 작용할 수 있다.

김일규/박의명 기자 black0419@hankyung.com

",https://finance.naver.com/news/news_read.nhn?article_id=0004404309&office_id=015&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=1,https://imgnews.pstatic.net/image/015/2020/08/25/0004404309_001_20200826010304201.jpg?type=w540
2020-08-25 16:38,"LNG 보랭재 만드는 한국카본, 몰려드는 일감에 주가도 쑥쑥","


삼성중공업에 1945억 공급

매출·영업이익 가파른 증가

한국카본 주가가 오름세다. 일감이 몰려들고 있기 때문이다. 한국카본은 액화천연가스(LNG) 운반선에 들어가는 보랭재를 생산하는 조선 기자재 업체다.

25일 한국카본은 9.73%(820원) 오른 9250원에 마감했다. 최근 사흘간 19.5% 올랐다. 신종 코로나바이러스 감염증(코로나19) 사태로 지난 3월 주가가 30% 넘게 급락했지만 낙폭을 다 만회해 올해 상승률 18.1%를 기록하고 있다.

최근 주가 급등의 계기는 지난 24일 나온 공시였다. 한국카본은 2022년까지 1945억원어치 LNG 보랭재를 삼성중공업에 공급하기로 했다고 공시했다. 지난해 매출의 71.2%에 해당하는 규모다. 김홍균 DB금융투자 연구원은 “이번 대규모 수주로 2022년까지 LNG 보랭재 일감을 확보하게 됐다”고 말했다.

국내 조선업체들이 LNG 운반선을 대거 수주한 낙수 효과로 한국카본의 매출과 영업이익은 빠르게 늘고 있다. 2분기 매출은 1262억원으로 지난해 같은 기간보다 94.8% 늘었다. 사상 최대 분기 매출이었다. 영업이익은 245억원으로 1189.5% 증가했다.

다만 2분기 말 수주 잔액이 2억2079만달러(약 2617억원)로 1분기 말 3억764만달러에서 줄면서 실적이 정점을 찍은 것 아니냐는 우려도 있었다. 4개월 만에 나온 이번 수주는 이런 우려를 불식시켰다는 점에서 의미가 크다고 전문가들은 분석했다.

주가가 더 오를지는 국내 조선업체들의 LNG 운반선 수주에 달렸다. 추가 수주 기대는 큰 편이다. 프랑스 에너지회사 토탈이 발주한 모잠비크 LNG선 수주가 곧 있을 예정이다. 한국카본 고객사인 현대중공업과 삼성중공업은 정식 수주에 앞서 토탈과 16척의 건조의향서(LOI)를 체결했다. 국내 조선업체들이 따낸 100여 척의 카타르 LNG 운반선도 올해 말 또는 내년부터 정식 수주가 이뤄질 전망이다.

김 연구원은 “3분기 실적은 2분기보다는 못할 것”이라며 “다만 앞으로 대규모 LNG 보랭재 발주가 이어지는 만큼 주가는 더 오를 여지가 크다”고 말했다.

임근호 기자 eigen@hankyung.com

",https://finance.naver.com/news/news_read.nhn?article_id=0004404296&office_id=015&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=1,https://imgnews.pstatic.net/image/015/2020/08/25/0004404296_001_20200826010307228.jpg?type=w540
2020-08-25 16:26,"사학연금, 임원과 간부직원 대상 갑질근절 위한 '청렴리더' 교육","[파이낸셜뉴스] 사립학교교직원연금공단(이하 사학연금)은 25일나주본사에서 임원과 간부직원을 대상으로 청렴하고 깨끗한 조직문화 조성과 갑질 관행 근절을 위해 주명현 이사장 주관으로 온라인‘청렴리더 교육’을 실시했다고 밝혔다.

 

최근 코로나19 재확산으로 인해 ‘온-나라 PC영상회의시스템’을 통해 진행된 이번 교육에서는, 전년도 청렴도 측정설문조사 등의 결과에 대한 피드백과 청렴강의를 통해 △부패행위 근절을 위한 직원간 소통문화의 중요성 △갑질근절에 대한 판단 기준의 이해와 행동실천 필요성을 인식하며 함께 공감하는 프로그램 등으로 진행되었다.  

 

또한 ‘탈 갑질 문화 정착’과 ‘청렴한 조직문화 정착’을 위해 청렴리더인 간부직원들의 전사적 차원의 노력과 행동실천의 결의를 다지기도 했다.  

 

주명현 이사장은“이미 취임사에서 밝힌 바와 같이, 앞으로도 청렴한 조직문화를 만들기 위한 노력과 지원을 아끼지 않을 것이다”며 “사학연금 전 임직원은 청렴문화 확산에 솔선수범하며, 공정하고 상호 존중하는 사회적 풍토 조성을 위해 앞장서도록 노력할 것”이라고 말했다.  

#사학연금  

 

kakim@fnnews.com 김경아 기자

 

 

 

",https://finance.naver.com/news/news_read.nhn?article_id=0004482700&office_id=014&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=2,https://imgnews.pstatic.net/image/014/2020/08/25/0004482700_001_20200825162605676.jpg?type=w540
2020-08-25 16:13,"코스피, 외인 매수에 2,360선 회복…코스닥 2.5% 상승","


[한국경제TV 박해린 기자]

코로나19 백신과 치료제에 대한 기대감에 외국인의 매수세가 이어지며 코스피가 2,300선 중반에 안착했다.

25일 코스피는 전 거래일 대비 36.90포인트(1.58%) 오른 2,366.73에 거래를 마쳤다.

유가증권시장에서 외국인은 1,526억원 순매수했고, 개인과 기관은 각각 659억원, 1,233억원 순매도했다.

외국인은 현재 3거래일째 유가증권시장에서 순매수를 이어오고 있다.

특히 외국인은 시가총액 대형 업종을 1,451억원 순매수했고, 화학과 기계, 음식료품도 각각 573억원, 195억원, 147억원 담았다.

반면 기관과 개인은 시가총액 대형업종을 각각 918억원, 808억원 순매도했다.

개인은 전기, 전자 업종을 985억원, 의약품 269억원, 운송장비 220억원 순매수했고 기관은 화학 509억원, 운송장비 196억원 등을 담았다.

외국인의 매수세에 코스피 시가총액 상위 업종 대부분은 오름세로 마감했다.

삼성전자는 전 거래일보다 0.53%(300원) 오른 56,400원에 거래를 마쳤고, SK하이닉스와 NAVER, LG화학도 각각 1.99%, 1.56%, 1.57% 상승 마감했다.

코스닥지수는 외국인과 기관의 매수세에 전 거래일보다 20.57포인트(2.52%) 오른 836.31에 거래를 마쳤다.

25일 외국인과 기관은 각각 342억원, 1100억원 순매수했고, 개인은 1,340억원 순매도했다.

시가총액 상위 10개 업종에선 CJ ENM이 3.67% 오르며 가장 큰 상승폭을 보였다.

이외에도 SK머티리얼즈(3.17%), 알테오젠(1.74%), 케이엠더블유(0.71%)가 상승 마감했고, 셀트리온헬스케어(-0.77%), 씨젠(-0.37%), 제넥신(-1.87%) 등은 하락 마감했다.

25일 서울 외환시장에서 원·달러 환율은 전거래일보다 4.0원 내린 1185.1원에 거래를 마쳤다.

박해린기자 hlpark@wowtv.co.kr

",https://finance.naver.com/news/news_read.nhn?article_id=0000896200&office_id=215&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=2,https://imgnews.pstatic.net/image/215/2020/08/25/A202008250302_1_20200825161418211.jpg?type=w540
2020-08-25 15:57,"성도경 비나텍 대표 ""친환경차에 슈퍼캡 탑재 예정…시장 열릴 것""","


슈퍼캡, 자동차 에어백·데이터센터 등 다방면 활용

수소연료전지로 사업영역 확대…신공장 건설 예정

성도경 비나텍 대표가 25일 코스닥 이전 상장을 앞둔 인터뷰에서 사업계획을 설명하고 있다. [사진 제공 = 비나텍]

 ""수소차와 전기차 등 친환경 자동차의 전원 장치에 '슈퍼 커패시터(이하 슈퍼캡)'가 탑재될 수 있다. 비나텍은 슈퍼캡과 리튬이온배터리를 결합한 새로운 형태의 배터리 제작 기술을 확보하고 있어 수혜가 기대된다.""

성도경 비나텍 대표는 25일 코스닥 이전 상장을 앞둔 인터뷰에서 이 같이 밝혔다. 약 20년간 슈퍼캡 개발에 묵묵히 전념한 결과 비로소 때가 왔다는 설명이다.

에너지저장장치 슈퍼캡은 소부장 기업 비나텍의 주력 제품이다. 비나텍은 지난 1999년 설립된 이래로 꾸준히 연구개발을 진행한 결과 2004년 슈퍼캡 양산에 성공했다.

슈퍼캡은 스마트폰 등의 에너지저장장치로 쓰이는 리튬이온 배터리와 비교된다. 리튬이온 배터리에 비해 순간 출력이 크고 수명이 길다는 장점이 있지만 리튬이온 배터리에 비해 에너지 저장 능력이 떨어진다. 높은 가격의 카본이 쓰이다보니 가격 경쟁력에서도 밀릴 수밖에 없었다.

이에 비나텍은 지난 2010년 에너지 저장 능력을 키운 새로운 캐퍼시터를 출시하며 단점을 보완하고 있다. 슈퍼캡을 채용하는 회사가 늘면서 생산량 증가에 따라 단가도 내려가고 있다는 게 성 대표의 설명이다.

슈퍼캡은 자동차 사고 후 블랙박스의 전원 역할이나 에어백 시스템, 풍력발전기 초기 전원 등 유사시에 많이 활용되고 있다. 최근 '빅데이터 시대'가 열리며 확대되고 있는 데이터 센터에도 백업 작업을 위한 전원으로 활용된다.

성 대표는 정부가 추진하는 '한국판 뉴딜'에 포함된 그린뉴딜 정책에 기대감을 품고 있다. 그린뉴딜 시책에 따라 시장이 열릴 것으로 기대되는 친환경차의 전원 부품에 슈퍼캡이 활용될 수 있기 때문이다.

성 대표는 ""슈퍼캡과 리튬이온배터리를 결합한 새로운 형태의 에너지 저장장치 개발 기술을 확보하고 있다""며 ""아직은 아니지만 친환경차의 전원부에도 이 배터리가 쓰일 것으로 기대되는 상황""이라고 강조했다.

슈퍼캡 시장이 커지면서 비나텍의 실적도 증가하고 있다. 지난해 연결기준 매출액은 428억원으로 전년 대비 34% 증가했다. 설립 이래 처음으로 400억원을 돌파한 것이다. 같은해 영업이익은 60억원으로 전년 대비 68.4% 늘었다.

성 대표는 ""매출 증대와 함께 코스닥 시장으로 이전할 수 있는 여건이 무르익었다""며 ""상장 자신감에 소부장 패스트트랙과 같은 혜택도 따로 받지 않았다""고 설명했다.

비나텍은 새로운 성장동력을 위해 수소 연료전지 관련 기술 개발도 진행 중이다. 지난 2013년 전자부품업체 썬텔의 소재사업부를 인수해 수소 연료전지 시스템의 핵심인 지지체, 촉매, MEA(막전극접합체)을 일괄 생산하고 있다. 상장 후 공모자금의 상당수도 수소 연료전지 사업 확대에 사용할 계획이다.

성 대표는 ""오는 2030년을 바라보고 수소 연료전지 핵심 소재부품 제작 시설에 투자할 것""이라며 ""올해 중으로 신 공장 설립을 위한 부지를 정할 계획""이라고 말했다.

[김현정 기자 hjk@mkinternet.com]





",https://finance.naver.com/news/news_read.nhn?article_id=0004641970&office_id=009&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=2,https://imgnews.pstatic.net/image/009/2020/08/25/0004641970_001_20200825155704007.jpg?type=w540
2020-08-25 15:45,"제이엘케이, 美국립과학원회 학술지 논문 발표…""OLED로 뇌세포 반응 조절""","


 의료 인공지능 기업 제이엘케이는 김동민 대표가 주요 학술지에 OLED 실험을 통해 빛과 뇌세포 활동 간 관계를 규명한 논문을 발표했다고 25일 밝혔다. 해당 논문은 각종 뇌관련 질환의 연구 및 재활에 응용될 수 있어 의학계의 관심이 쏠리고 있다.

제이엘케이에 따르면 김동민 각자대표가 주 저자로 참여한 논문 '유연성 OLED를 통한 세포의 광유전적 자극(Ultraflexible organic light-emitting diodes for optogenetic nerve stimulation)'은 지난 19일 미국국립과학원회보 온라인 판에 정식으로 등재됐다.

미국국립과학원회보(Proceedings Of The National Academy Of Sciences)는 미 연방법에 의해 1863년 설립된 학술단체 미국국립과학원이 정기적으로 발간하는 학술지다. 1914년 세상에 첫 선을 보인 이후 네이처, 사이언스, 셀 등과 어깨를 나란히 하는 권위있는 학술지로 꼽히고 있다. 지난 2008년부터 2018년까지는 총 190만건이 각종 논문에 언급되며 모든 학술지 중 두번째로 높은 인용순위에 오르기도 했다.

해당 논문은 광원을 이용해 뇌를 자극하고, 정밀하게 그 활동을 추적한 내용을 담아 뇌 신경과학자들의 관심을 모으고 있다. 뇌가 작은 자극으로도 쉽게 반응하고 변화하는 만큼, 뇌의 기능과 구조를 이해하기 위해서는 지속적이고도 꼼꼼한 모니터링이 중요하기 때문이다.

연구진은 광유전학(optogenetics) 기술과 유연성 OLED로 뉴런(뇌세포)을 자극한 후, 관련 내용을 자기공명영상장치(Magnetic Resonance Imaging. 이하 MRI)로 읽어낸 연구 결과를 논문으로 정리했다. 이를 위해 바이러스를 이용해 특정 빛에 반응하는 뉴런(뇌세포)을 개발한 후 머리카락 두께의 약 50분의1 정도인 필름형 OLED 소자로 이를 자극하는 데 성공했다. 빛 자극을 통해 동물의 뇌활동을 유발하고, 근육을 움직일 수 있다는 의미다.

또 연구를 위해 개발된 OLED 소자는 기존의 광원과 달리 매우 부드러워 신경에 부착할 시에도 손상을 주지 않는다. 더 나아가 극도로 민감한 MRI 기기에 대한 간섭을 최소화하면서 OLED 빛으로 뇌의 활동을 자극하는 데 성공했다. 뇌과학 분야에서 OLED 소자의 새로운 활용 가능성을 제시한 것이다.

이 같은 유전공학 기법은 아직 인간에게는 사용이 허가되지 않았지만 미래에는 ▲ 신경성 난치병의 치료 ▲ 줄기 세포를 이용한 신경 및 근육치료 ▲ 줄기세포의 유도 분화 등에도 활용될 수 있을 전망이다. 특히 알츠하이머·파킨슨 병등 다양한 뇌질환의 조기 검진과 재활에 응용될 가능성이 점쳐진다.

김동민 제이엘케이 대표는 ""이번 연구결과는 광유전공학이라는 미래 기술과 MRI를 이용한 뇌과학 기술, 유연성 웨어러블 기술을 활용해 새로운 가능성을 보여줬다""며 ""미래의 인공지능은 뇌과학과의 상호작용을 통해 발달하리라 생각하며 이 과정에서 인공지능을 이용한 뇌의 해석과 조정과 같은 선도적인 미래 연구에 활용하도록 하겠다""고 말했다.

[김경택 기자 kissmaycry@mkinternet.com]





",https://finance.naver.com/news/news_read.nhn?article_id=0004641954&office_id=009&mode=LSS3D&type=0&section_id=101&section_id2=258&section_id3=402&date=20200825&page=2,https://imgnews.pstatic.net/image/009/2020/08/25/0004641954_001_20200825154504058.jpg?type=w540
